division_id,division_en,division_bn,district_id,district_en,district_bn,upazila_id,upazila_en,upazila_bn,union_id,union_en,union_bn
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,1,Subil,সুবিল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,2,North Gunaighor,উত্তর গুনাইঘর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,3,South Gunaighor,দক্ষিণ গুনাইঘর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,4,Boroshalghor,বড়শালঘর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,5,Rajameher,রাজামেহার
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,6,Yousufpur,ইউসুফপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,7,Rasulpur,রসুলপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,8,Fatehabad,ফতেহাবাদ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,9,Elahabad,এলাহাবাদ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,10,Jafargonj,জাফরগঞ্জ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,11,Dhampti,ধামতী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,12,Mohanpur,মোহনপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,13,Vani,ভানী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,14,Barkamta,বরকামতা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,1,Debidwar,দেবিদ্বার,15,Sultanpur,সুলতানপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,16,Aganagar,আগানগর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,17,Bhabanipur,ভবানীপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,18,North Khoshbas,উত্তর খোশবাস
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,19,South Khoshbas,দক্ষিন খোশবাস
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,20,Jhalam,ঝলম
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,21,Chitodda,চিতড্ডা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,22,North Shilmuri,উত্তর শিলমুড়ি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,23,South Shilmuri,দক্ষিন শিলমুড়ি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,24,Galimpur,গালিমপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,25,Shakpur,শাকপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,26,Bhaukshar,ভাউকসার
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,27,Adda,আড্ডা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,28,Adra,আদ্রা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,29,Payalgacha,পয়ালগাছা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,2,Barura,বরুড়া,30,Laxmipur,লক্ষীপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,31,Shidli,শিদলাই
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,32,Chandla,চান্দলা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,33,Shashidal,শশীদল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,34,Dulalpur,দুলালপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,35,Brahmanpara Sadar,ব্রাহ্মনপাড়া সদর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,36,Shahebabad,সাহেবাবাদ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,37,Malapara,মালাপাড়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,3,Brahmanpara,ব্রাহ্মণপাড়া,38,Madhabpur,মাধবপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,39,Shuhilpur,সুহিলপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,40,Bataghashi,বাতাঘাসি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,41,Joag,জোয়াগ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,42,Borcarai,বরকরই
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,43,Madhaiya,মাধাইয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,44,Dollai Nowabpur,দোল্লাই নবাবপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,45,Mohichial,মহিচাইল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,46,Gollai,গল্লাই
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,47,Keronkhal,কেরণখাল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,48,Maijkhar,মাইজখার
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,49,Etberpur,এতবারপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,50,Barera,বাড়েরা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,4,Chandina,চান্দিনা,51,Borcoit,বরকইট
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,52,Sreepur,শ্রীপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,53,Kashinagar,কাশিনগর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,54,Kalikapur,কালিকাপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,55,Shuvapur,শুভপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,56,Ghulpasha,ঘোলপাশা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,57,Moonshirhat,মুন্সীরহাট
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,58,Batisha,বাতিসা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,59,Kankapait,কনকাপৈত
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,60,Cheora,চিওড়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,61,Jagannatdighi,জগন্নাথদিঘী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,62,Goonabati,গুনবতী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,5,Chauddagram,চৌদ্দগ্রাম,63,Alkara,আলকরা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,64,Doulotpur,দৌলতপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,65,Daudkandi,দাউদকান্দি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,66,North Eliotgonj,উত্তর ইলিয়টগঞ্জ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,67,South Eliotgonj,দক্ষিন ইলিয়টগঞ্জ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,68,Zinglatoli,জিংলাতলী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,69,Sundolpur,সুন্দলপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,70,Gouripur,গৌরীপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,71,East Mohammadpur,পুর্ব মোহাম্মদপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,72,West Mohammadpur,পশ্চিম মোহাম্মদপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,73,Goalmari,গোয়ালমারী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,74,Maruka,মারুকা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,75,Betessor,বিটেশ্বর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,76,Podua,পদুয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,77,West Passgacia,পশ্চিম পাচঁগাছিয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,6,Daudkandi,দাউদকান্দি,78,Baropara,বারপাড়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,79,Mathabanga,মাথাভাঙ্গা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,80,Gagutiea,ঘাগুটিয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,81,Asadpur,আছাদপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,82,Chanderchor,চান্দেরচর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,83,Vashania,ভাষানিয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,84,Nilokhi,নিলখী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,85,Garmora,ঘারমোড়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,86,Joypur,জয়পুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,7,Homna,হোমনা,87,Dulalpur,দুলালপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,8,Laksam,লাকসাম,88,Bakoi,বাকই
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,8,Laksam,লাকসাম,89,Mudafargonj,মুদাফফর গঞ্জ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,8,Laksam,লাকসাম,90,Kandirpar,কান্দিরপাড়
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,8,Laksam,লাকসাম,91,Gobindapur,গোবিন্দপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,8,Laksam,লাকসাম,92,Uttarda,উত্তরদা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,8,Laksam,লাকসাম,93,Laksam Purba,লাকসাম পুর্ব
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,8,Laksam,লাকসাম,94,Azgora,আজগরা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,95,Sreekil,শ্রীকাইল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,96,Akubpur,আকুবপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,97,Andicot,আন্দিকোট
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,98,Purbadair (East),পুর্বধৈইর (পুর্ব)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,99,Purbadair (West),পুর্বধৈইর (পশ্চিম)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,100,Bangara (East),বাঙ্গরা (পূর্ব)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,101,Bangara (West),বাঙ্গরা (পশ্চিম)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,102,Chapitala,চাপিতলা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,103,Camalla,কামাল্লা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,104,Jatrapur,যাত্রাপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,105,Ramachandrapur (North),রামচন্দ্রপুর (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,106,Ramachandrapur (South),রামচন্দ্রপুর (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,107,Muradnagar Sadar,মুরাদনগর সদর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,108,Nobipur (East),নবীপুর (পুর্ব)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,109,Nobipur (West),নবীপুর (পশ্চিম)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,110,Damgar,ধামঘর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,111,Jahapur,জাহাপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,112,Salikandi,ছালিয়াকান্দি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,113,Darura,দারোরা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,114,Paharpur,পাহাড়পুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,115,Babutipara,বাবুটিপাড়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,9,Muradnagar,মুরাদনগর,116,Tanki,টনকী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,117,Bangadda,বাঙ্গড্ডা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,118,Paria,পেরিয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,119,Raykot,রায়কোট
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,120,Mokara,মোকরা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,121,Makrabpur,মক্রবপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,122,Heshakhal,হেসাখাল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,123,Adra,আদ্রা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,124,Judda,জোড্ডা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,125,Dhalua,ঢালুয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,126,Doulkha,দৌলখাঁড়
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,127,Boxgonj,বক্সগঞ্জ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,10,Nangalkot,নাঙ্গলকোট,128,Satbaria,সাতবাড়ীয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,11,Comilla Sadar,কুমিল্লা সদর,129,Kalirbazer,কালীর বাজার
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,11,Comilla Sadar,কুমিল্লা সদর,130,North Durgapur,উত্তর দুর্গাপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,11,Comilla Sadar,কুমিল্লা সদর,131,South Durgapur,দক্ষিন দুর্গাপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,11,Comilla Sadar,কুমিল্লা সদর,132,Amratoli,আমড়াতলী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,11,Comilla Sadar,কুমিল্লা সদর,133,Panchthubi,পাঁচথুবী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,11,Comilla Sadar,কুমিল্লা সদর,134,Jagannatpur,জগন্নাথপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,135,Chandanpur,চন্দনপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,136,Chalibanga,চালিভাঙ্গা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,137,Radanagar,রাধানগর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,138,Manikarchar,মানিকারচর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,139,Barakanda,বড়কান্দা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,140,Govindapur,গোবিন্দপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,141,Luterchar,লুটেরচর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,12,Meghna,মেঘনা,142,Vaorkhola,ভাওরখোলা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,143,Baishgaon,বাইশগাঁও
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,144,Shoroshpur,সরসপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,145,Hasnabad,হাসনাবাদ
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,146,Jholam (North),ঝলম (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,147,Jholam (South),ঝলম (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,148,Moishatua,মৈশাতুয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,149,Lokkhanpur,লক্ষনপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,150,Khela,খিলা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,151,Uttarhowla,উত্তর হাওলা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,152,Natherpetua,নাথেরপেটুয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,13,Monohargonj,মনোহরগঞ্জ,153,Bipulashar,বিপুলাসার
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,154,Chuwara,চৌয়ারা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,155,Baropara,বারপাড়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,156,Jorkanoneast,জোড়কানন (পুর্ব)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,157,Goliara,গলিয়ারা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,158,Jorkanonwest,জোড়কানন (পশ্চিম)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,159,Bagmara (North),বাগমারা (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,160,Bagmara (South),বাগমারা (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,161,Bhuloin (North),ভূলইন (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,162,Bhuloin (South),ভূলইন (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,163,Belgor (North),বেলঘর (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,164,Belgor (South),বেলঘর (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,165,Perul (North),পেরুল (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,166,Perul (South),পেরুল (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,14,Sadarsouth,সদর দক্ষিণ,167,Bijoypur,বিজয়পুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,168,Satani,সাতানী
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,169,Jagatpur,জগতপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,170,Balorampur,বলরামপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,171,Karikandi,কড়িকান্দি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,172,Kalakandi,কলাকান্দি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,173,Vitikandi,ভিটিকান্দি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,174,Narayandia,নারান্দিয়া
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,175,Zearkandi,জিয়ারকান্দি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,15,Titas,তিতাস,176,Majidpur,মজিদপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,177,Moynamoti,ময়নামতি
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,178,Varella,ভারেল্লা
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,179,Mokam,মোকাম
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,180,Burichang Sadar,বুড়িচং সদর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,181,Bakshimul,বাকশীমূল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,182,Pirjatrapur,পীরযাত্রাপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,183,Sholonal,ষোলনল
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,16,Burichang,বুড়িচং,184,Rajapur,রাজাপুর
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,185,Bagmara (North),বাগমারা (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,186,Bagmara (South),বাগমারা (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,187,Bhuloin (North),ভূলইন (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,188,Bhuloin (South),ভূলইন (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,189,Belgor (North),বেলঘর (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,190,Belgor (South),বেলঘর (দক্ষিন)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,191,Perul (North),পেরুল (উত্তর)
1,Chattagram,চট্টগ্রাম,1,Comilla,কুমিল্লা,17,Lalmai,লালমাই,192,Perul (South),পেরুল (দক্ষিন)
1,Chattagram,চট্টগ্রাম,2,Feni,ফেনী,18,Chhagalnaiya,ছাগলনাইয়া,193,Mohamaya,মহামায়া
